iteration          time             xO2              xO          xE(s1)          xO(s1)         xO2(s1)
      788    7.8800E-07    1.082445E+00    1.202717E-01    1.297990E-07    7.310965E-07    3.367704E-06
      789    7.8900E-07    1.082445E+00    1.202717E-01    1.297985E-07    7.311119E-07    3.367690E-06
      790    7.9000E-07    1.082445E+00    1.202717E-01    1.297979E-07    7.311271E-07    3.367675E-06
      791    7.9100E-07    1.082445E+00    1.202717E-01    1.297974E-07    7.311423E-07    3.367660E-06
      792    7.9200E-07    1.082445E+00    1.202717E-01    1.297968E-07    7.311574E-07    3.367646E-06
      793    7.9300E-07    1.082445E+00    1.202717E-01    1.297963E-07    7.311724E-07    3.367631E-06
      794    7.9400E-07    1.082445E+00    1.202717E-01    1.297957E-07    7.311873E-07    3.367617E-06
      795    7.9500E-07    1.082445E+00    1.202717E-01    1.297952E-07    7.312022E-07    3.367603E-06
      796    7.9600E-07    1.082445E+00    1.202717E-01    1.297946E-07    7.312170E-07    3.367588E-06
      797    7.9700E-07    1.082445E+00    1.202717E-01    1.297941E-07    7.312317E-07    3.367574E-06
      798    7.9800E-07    1.082445E+00    1.202717E-01    1.297935E-07    7.312463E-07    3.367560E-06
      799    7.9900E-07    1.082445E+00    1.202717E-01    1.297930E-07    7.312609E-07    3.367546E-06
      800    8.0000E-07    1.082445E+00    1.202717E-01    1.297925E-07    7.312753E-07    3.367532E-06
      801    8.0100E-07    1.082445E+00    1.202717E-01    1.297920E-07    7.312897E-07    3.367518E-06
      802    8.0200E-07    1.082445E+00    1.202717E-01    1.297914E-07    7.313041E-07    3.367505E-06
      803    8.0300E-07    1.082445E+00    1.202717E-01    1.297909E-07    7.313183E-07    3.367491E-06
      804    8.0400E-07    1.082445E+00    1.202717E-01    1.297904E-07    7.313325E-07    3.367477E-06
      805    8.0500E-07    1.082445E+00    1.202717E-01    1.297899E-07    7.313466E-07    3.367464E-06
      806    8.0600E-07    1.082445E+00    1.202717E-01    1.297894E-07    7.313606E-07    3.367450E-06
      807    8.0700E-07    1.082445E+00    1.202717E-01    1.297888E-07    7.313746E-07    3.367437E-06
      808    8.0800E-07    1.082445E+00    1.202717E-01    1.297883E-07    7.313884E-07    3.367423E-06
      809    8.0900E-07    1.082445E+00    1.202717E-01    1.297878E-07    7.314022E-07    3.367410E-06
      810    8.1000E-07    1.082445E+00    1.202717E-01    1.297873E-07    7.314160E-07    3.367397E-06
      811    8.1100E-07    1.082445E+00    1.202717E-01    1.297868E-07    7.314296E-07    3.367384E-06
      812    8.1200E-07    1.082445E+00    1.202717E-01    1.297863E-07    7.314432E-07    3.367370E-06
      813    8.1300E-07    1.082445E+00    1.202717E-01    1.297858E-07    7.314568E-07    3.367357E-06
      814    8.1400E-07    1.082445E+00    1.202717E-01    1.297853E-07    7.314702E-07    3.367344E-06
      815    8.1500E-07    1.082445E+00    1.202717E-01    1.297849E-07    7.314836E-07    3.367332E-06
      816    8.1600E-07    1.082445E+00    1.202717E-01    1.297844E-07    7.314969E-07    3.367319E-06
      817    8.1700E-07    1.082445E+00    1.202717E-01    1.297839E-07    7.315101E-07    3.367306E-06
      818    8.1800E-07    1.082445E+00    1.202717E-01    1.297834E-07    7.315233E-07    3.367293E-06
      819    8.1900E-07    1.082445E+00    1.202717E-01    1.297829E-07    7.315364E-07    3.367281E-06
      820    8.2000E-07    1.082445E+00    1.202717E-01    1.297824E-07    7.315494E-07    3.367268E-06
      821    8.2100E-07    1.082445E+00    1.202717E-01    1.297820E-07    7.315624E-07    3.367256E-06
      822    8.2200E-07    1.082445E+00    1.202717E-01    1.297815E-07    7.315753E-07    3.367243E-06
      823    8.2300E-07    1.082445E+00    1.202717E-01    1.297810E-07    7.315881E-07    3.367231E-06
      824    8.2400E-07    1.082445E+00    1.202717E-01    1.297806E-07    7.316009E-07    3.367219E-06
      825    8.2500E-07    1.082445E+00    1.202717E-01    1.297801E-07    7.316136E-07    3.367206E-06
      826    8.2600E-07    1.082445E+00    1.202717E-01    1.297796E-07    7.316262E-07    3.367194E-06
      827    8.2700E-07    1.082445E+00    1.202717E-01    1.297792E-07    7.316388E-07    3.367182E-06
      828    8.2800E-07    1.082445E+00    1.202717E-01    1.297787E-07    7.316513E-07    3.367170E-06
      829    8.2900E-07    1.082445E+00    1.202717E-01    1.297783E-07    7.316637E-07    3.367158E-06
      830    8.3000E-07    1.082445E+00    1.202717E-01    1.297778E-07    7.316761E-07    3.367146E-06
      831    8.3100E-07    1.082445E+00    1.202717E-01    1.297774E-07    7.316884E-07    3.367134E-06
      832    8.3200E-07    1.082445E+00    1.202717E-01    1.297769E-07    7.317006E-07    3.367122E-06
      833    8.3300E-07    1.082445E+00    1.202717E-01    1.297765E-07    7.317128E-07    3.367111E-06
      834    8.3400E-07    1.082445E+00    1.202717E-01    1.297760E-07    7.317249E-07    3.367099E-06
      835    8.3500E-07    1.082445E+00    1.202717E-01    1.297756E-07    7.317369E-07    3.367087E-06
      836    8.3600E-07    1.082445E+00    1.202717E-01    1.297751E-07    7.317489E-07    3.367076E-06
      837    8.3700E-07    1.082445E+00    1.202717E-01    1.297747E-07    7.317608E-07    3.367064E-06
      838    8.3800E-07    1.082445E+00    1.202717E-01    1.297743E-07    7.317727E-07    3.367053E-06
      839    8.3900E-07    1.082445E+00    1.202717E-01    1.297738E-07    7.317845E-07    3.367042E-06
      840    8.4000E-07    1.082445E+00    1.202717E-01    1.297734E-07    7.317962E-07    3.367030E-06
      841    8.4100E-07    1.082445E+00    1.202717E-01    1.297730E-07    7.318079E-07    3.367019E-06
      842    8.4200E-07    1.082445E+00    1.202717E-01    1.297725E-07    7.318195E-07    3.367008E-06
      843    8.4300E-07    1.082445E+00    1.202717E-01    1.297721E-07    7.318311E-07    3.366997E-06
      844    8.4400E-07    1.082445E+00    1.202717E-01    1.297717E-07    7.318426E-07    3.366986E-06
      845    8.4500E-07    1.082445E+00    1.202717E-01    1.297713E-07    7.318540E-07    3.366975E-06
      846    8.4600E-07    1.082445E+00    1.202717E-01    1.297709E-07    7.318654E-07    3.366964E-06
      847    8.4700E-07    1.082445E+00    1.202717E-01    1.297705E-07    7.318767E-07    3.366953E-06
      848    8.4800E-07    1.082445E+00    1.202717E-01    1.297700E-07    7.318879E-07    3.366942E-06
      849    8.4900E-07    1.082445E+00    1.202717E-01    1.297696E-07    7.318991E-07    3.366931E-06
      850    8.5000E-07    1.082445E+00    1.202717E-01    1.297692E-07    7.319103E-07    3.366921E-06
      851    8.5100E-07    1.082445E+00    1.202717E-01    1.297688E-07    7.319213E-07    3.366910E-06
      852    8.5200E-07    1.082445E+00    1.202717E-01    1.297684E-07    7.319323E-07    3.366899E-06
      853    8.5300E-07    1.082445E+00    1.202717E-01    1.297680E-07    7.319433E-07    3.366889E-06
      854    8.5400E-07    1.082445E+00    1.202717E-01    1.297676E-07    7.319542E-07    3.366878E-06
      855    8.5500E-07    1.082445E+00    1.202717E-01    1.297672E-07    7.319651E-07    3.366868E-06
      856    8.5600E-07    1.082445E+00    1.202717E-01    1.297668E-07    7.319759E-07    3.366857E-06
      857    8.5700E-07    1.082445E+00    1.202717E-01    1.297664E-07    7.319866E-07    3.366847E-06
      858    8.5800E-07    1.082445E+00    1.202717E-01    1.297660E-07    7.319973E-07    3.366837E-06
      859    8.5900E-07    1.082445E+00    1.202717E-01    1.297656E-07    7.320079E-07    3.366826E-06
      860    8.6000E-07    1.082445E+00    1.202717E-01    1.297653E-07    7.320184E-07    3.366816E-06
      861    8.6100E-07    1.082445E+00    1.202717E-01    1.297649E-07    7.320290E-07    3.366806E-06
      862    8.6200E-07    1.082445E+00    1.202717E-01    1.297645E-07    7.320394E-07    3.366796E-06
      863    8.6300E-07    1.082445E+00    1.202717E-01    1.297641E-07    7.320498E-07    3.366786E-06
      864    8.6400E-07    1.082445E+00    1.202717E-01    1.297637E-07    7.320602E-07    3.366776E-06
      865    8.6500E-07    1.082445E+00    1.202717E-01    1.297634E-07    7.320705E-07    3.366766E-06
      866    8.6600E-07    1.082445E+00    1.202717E-01    1.297630E-07    7.320807E-07    3.366756E-06
      867    8.6700E-07    1.082445E+00    1.202717E-01    1.297626E-07    7.320909E-07    3.366747E-06
      868    8.6800E-07    1.082445E+00    1.202717E-01    1.297622E-07    7.321010E-07    3.366737E-06
      869    8.6900E-07    1.082445E+00    1.202717E-01    1.297619E-07    7.321111E-07    3.366727E-06
      870    8.7000E-07    1.082445E+00    1.202717E-01    1.297615E-07    7.321211E-07    3.366717E-06
      871    8.7100E-07    1.082445E+00    1.202717E-01    1.297611E-07    7.321311E-07    3.366708E-06
      872    8.7200E-07    1.082445E+00    1.202717E-01    1.297608E-07    7.321410E-07    3.366698E-06
      873    8.7300E-07    1.082445E+00    1.202717E-01    1.297604E-07    7.321509E-07    3.366689E-06
      874    8.7400E-07    1.082445E+00    1.202717E-01    1.297601E-07    7.321607E-07    3.366679E-06
      875    8.7500E-07    1.082445E+00    1.202717E-01    1.297597E-07    7.321705E-07    3.366670E-06
      876    8.7600E-07    1.082445E+00    1.202717E-01    1.297593E-07    7.321802E-07    3.366660E-06
      877    8.7700E-07    1.082445E+00    1.202717E-01    1.297590E-07    7.321898E-07    3.366651E-06
      878    8.7800E-07    1.082445E+00    1.202717E-01    1.297586E-07    7.321994E-07    3.366642E-06
      879    8.7900E-07    1.082445E+00    1.202717E-01    1.297583E-07    7.322090E-07    3.366633E-06
      880    8.8000E-07    1.082445E+00    1.202717E-01    1.297579E-07    7.322185E-07    3.366624E-06
      881    8.8100E-07    1.082445E+00    1.202717E-01    1.297576E-07    7.322280E-07    3.366614E-06
      882    8.8200E-07    1.082445E+00    1.202717E-01    1.297572E-07    7.322374E-07    3.366605E-06
      883    8.8300E-07    1.082445E+00    1.202717E-01    1.297569E-07    7.322468E-07    3.366596E-06
      884    8.8400E-07    1.082445E+00    1.202717E-01    1.297566E-07    7.322561E-07    3.366587E-06
      885    8.8500E-07    1.082445E+00    1.202717E-01    1.297562E-07    7.322653E-07    3.366578E-06
      886    8.8600E-07    1.082445E+00    1.202717E-01    1.297559E-07    7.322746E-07    3.366570E-06
      887    8.8700E-07    1.082445E+00    1.202717E-01    1.297555E-07    7.322837E-07    3.366561E-06
      888    8.8800E-07    1.082445E+00    1.202717E-01    1.297552E-07    7.322929E-07    3.366552E-06
      889    8.8900E-07    1.082445E+00    1.202717E-01    1.297549E-07    7.323019E-07    3.366543E-06
      890    8.9000E-07    1.082445E+00    1.202717E-01    1.297545E-07    7.323110E-07    3.366535E-06
      891    8.9100E-07    1.082445E+00    1.202717E-01    1.297542E-07    7.323199E-07    3.366526E-06
      892    8.9200E-07    1.082445E+00    1.202717E-01    1.297539E-07    7.323289E-07    3.366517E-06
      893    8.9300E-07    1.082445E+00    1.202717E-01    1.297536E-07    7.323378E-07    3.366509E-06
      894    8.9400E-07    1.082445E+00    1.202717E-01    1.297532E-07    7.323466E-07    3.366500E-06
      895    8.9500E-07    1.082445E+00    1.202717E-01    1.297529E-07    7.323554E-07    3.366492E-06
      896    8.9600E-07    1.082445E+00    1.202717E-01    1.297526E-07    7.323641E-07    3.366483E-06
      897    8.9700E-07    1.082445E+00    1.202717E-01    1.297523E-07    7.323728E-07    3.366475E-06
      898    8.9800E-07    1.082445E+00    1.202717E-01    1.297520E-07    7.323815E-07    3.366467E-06
      899    8.9900E-07    1.082445E+00    1.202717E-01    1.297516E-07    7.323901E-07    3.366458E-06
      900    9.0000E-07    1.082445E+00    1.202717E-01    1.297513E-07    7.323987E-07    3.366450E-06
      901    9.0100E-07    1.082445E+00    1.202717E-01    1.297510E-07    7.324072E-07    3.366442E-06
      902    9.0200E-07    1.082445E+00    1.202717E-01    1.297507E-07    7.324157E-07    3.366434E-06
      903    9.0300E-07    1.082445E+00    1.202717E-01    1.297504E-07    7.324241E-07    3.366426E-06
      904    9.0400E-07    1.082445E+00    1.202717E-01    1.297501E-07    7.324325E-07    3.366417E-06
      905    9.0500E-07    1.082445E+00    1.202717E-01    1.297498E-07    7.324408E-07    3.366409E-06
      906    9.0600E-07    1.082445E+00    1.202717E-01    1.297495E-07    7.324491E-07    3.366401E-06
      907    9.0700E-07    1.082445E+00    1.202717E-01    1.297492E-07    7.324574E-07    3.366393E-06
      908    9.0800E-07    1.082445E+00    1.202717E-01    1.297489E-07    7.324656E-07    3.366386E-06
      909    9.0900E-07    1.082445E+00    1.202717E-01    1.297486E-07    7.324738E-07    3.366378E-06
      910    9.1000E-07    1.082445E+00    1.202717E-01    1.297483E-07    7.324819E-07    3.366370E-06
      911    9.1100E-07    1.082445E+00    1.202717E-01    1.297480E-07    7.324900E-07    3.366362E-06
      912    9.1200E-07    1.082445E+00    1.202717E-01    1.297477E-07    7.324980E-07    3.366354E-06
      913    9.1300E-07    1.082445E+00    1.202717E-01    1.297474E-07    7.325060E-07    3.366347E-06
      914    9.1400E-07    1.082445E+00    1.202717E-01    1.297471E-07    7.325140E-07    3.366339E-06
      915    9.1500E-07    1.082445E+00    1.202717E-01    1.297468E-07    7.325219E-07    3.366331E-06
      916    9.1600E-07    1.082445E+00    1.202717E-01    1.297465E-07    7.325298E-07    3.366324E-06
      917    9.1700E-07    1.082445E+00    1.202717E-01    1.297462E-07    7.325376E-07    3.366316E-06
      918    9.1800E-07    1.082445E+00    1.202717E-01    1.297460E-07    7.325454E-07    3.366309E-06
      919    9.1900E-07    1.082445E+00    1.202717E-01    1.297457E-07    7.325531E-07    3.366301E-06
      920    9.2000E-07    1.082445E+00    1.202717E-01    1.297454E-07    7.325609E-07    3.366294E-06
      921    9.2100E-07    1.082445E+00    1.202717E-01    1.297451E-07    7.325685E-07    3.366286E-06
      922    9.2200E-07    1.082445E+00    1.202717E-01    1.297448E-07    7.325762E-07    3.366279E-06
      923    9.2300E-07    1.082445E+00    1.202717E-01    1.297446E-07    7.325838E-07    3.366272E-06
      924    9.2400E-07    1.082445E+00    1.202717E-01    1.297443E-07    7.325913E-07    3.366264E-06
      925    9.2500E-07    1.082445E+00    1.202717E-01    1.297440E-07    7.325988E-07    3.366257E-06
      926    9.2600E-07    1.082445E+00    1.202717E-01    1.297437E-07    7.326063E-07    3.366250E-06
      927    9.2700E-07    1.082445E+00    1.202717E-01    1.297435E-07    7.326137E-07    3.366243E-06
      928    9.2800E-07    1.082445E+00    1.202717E-01    1.297432E-07    7.326211E-07    3.366236E-06
      929    9.2900E-07    1.082445E+00    1.202717E-01    1.297429E-07    7.326285E-07    3.366229E-06
      930    9.3000E-07    1.082445E+00    1.202717E-01    1.297426E-07    7.326358E-07    3.366222E-06
      931    9.3100E-07    1.082445E+00    1.202717E-01    1.297424E-07    7.326431E-07    3.366215E-06
      932    9.3200E-07    1.082445E+00    1.202717E-01    1.297421E-07    7.326503E-07    3.366208E-06
      933    9.3300E-07    1.082445E+00    1.202717E-01    1.297419E-07    7.326575E-07    3.366201E-06
      934    9.3400E-07    1.082445E+00    1.202717E-01    1.297416E-07    7.326647E-07    3.366194E-06
      935    9.3500E-07    1.082445E+00    1.202717E-01    1.297413E-07    7.326718E-07    3.366187E-06
      936    9.3600E-07    1.082445E+00    1.202717E-01    1.297411E-07    7.326789E-07    3.366180E-06
      937    9.3700E-07    1.082445E+00    1.202717E-01    1.297408E-07    7.326860E-07    3.366173E-06
      938    9.3800E-07    1.082445E+00    1.202717E-01    1.297406E-07    7.326930E-07    3.366166E-06
      939    9.3900E-07    1.082445E+00    1.202717E-01    1.297403E-07    7.327000E-07    3.366160E-06
      940    9.4000E-07    1.082445E+00    1.202717E-01    1.297400E-07    7.327069E-07    3.366153E-06
      941    9.4100E-07    1.082445E+00    1.202717E-01    1.297398E-07    7.327138E-07    3.366146E-06
      942    9.4200E-07    1.082445E+00    1.202717E-01    1.297395E-07    7.327207E-07    3.366140E-06
      943    9.4300E-07    1.082445E+00    1.202717E-01    1.297393E-07    7.327275E-07    3.366133E-06
      944    9.4400E-07    1.082445E+00    1.202717E-01    1.297390E-07    7.327343E-07    3.366127E-06
      945    9.4500E-07    1.082445E+00    1.202717E-01    1.297388E-07    7.327411E-07    3.366120E-06
      946    9.4600E-07    1.082445E+00    1.202717E-01    1.297385E-07    7.327478E-07    3.366114E-06
      947    9.4700E-07    1.082445E+00    1.202717E-01    1.297383E-07    7.327545E-07    3.366107E-06
