iteration          time             xN2             xO2             xNO              xN              xO          xE(s1)          xN(s1)          xO(s1)
      794    1.5880E-05    9.501462E-01    2.525685E-01    1.246795E-15    1.213963E-15    3.552429E-08    3.510222E-06    9.793356E-16    3.989778E-06
      795    1.5900E-05    9.501462E-01    2.525685E-01    1.246881E-15    1.213977E-15    3.558765E-08    3.508123E-06    9.792569E-16    3.991877E-06
      796    1.5920E-05    9.501462E-01    2.525685E-01    1.246967E-15    1.213991E-15    3.565104E-08    3.506026E-06    9.791781E-16    3.993974E-06
      797    1.5940E-05    9.501462E-01    2.525685E-01    1.247052E-15    1.214004E-15    3.571446E-08    3.503933E-06    9.790992E-16    3.996067E-06
      798    1.5960E-05    9.501462E-01    2.525685E-01    1.247138E-15    1.214018E-15    3.577790E-08    3.501844E-06    9.790203E-16    3.998156E-06
      799    1.5980E-05    9.501462E-01    2.525685E-01    1.247224E-15    1.214032E-15    3.584136E-08    3.499758E-06    9.789414E-16    4.000242E-06
      800    1.6000E-05    9.501462E-01    2.525685E-01    1.247310E-15    1.214046E-15    3.590486E-08    3.497675E-06    9.788623E-16    4.002325E-06
      801    1.6020E-05    9.501462E-01    2.525685E-01    1.247396E-15    1.214060E-15    3.596838E-08    3.495595E-06    9.787832E-16    4.004405E-06
      802    1.6040E-05    9.501462E-01    2.525685E-01    1.247481E-15    1.214074E-15    3.603193E-08    3.493519E-06    9.787041E-16    4.006481E-06
      803    1.6060E-05    9.501462E-01    2.525685E-01    1.247567E-15    1.214088E-15    3.609550E-08    3.491446E-06    9.786249E-16    4.008554E-06
      804    1.6080E-05    9.501462E-01    2.525685E-01    1.247653E-15    1.214102E-15    3.615910E-08    3.489376E-06    9.785456E-16    4.010624E-06
      805    1.6100E-05    9.501462E-01    2.525685E-01    1.247739E-15    1.214116E-15    3.622273E-08    3.487310E-06    9.784663E-16    4.012690E-06
      806    1.6120E-05    9.501462E-01    2.525685E-01    1.247825E-15    1.214130E-15    3.628639E-08    3.485247E-06    9.783869E-16    4.014753E-06
      807    1.6140E-05    9.501462E-01    2.525685E-01    1.247911E-15    1.214144E-15    3.635007E-08    3.483187E-06    9.783074E-16    4.016813E-06
      808    1.6160E-05    9.501462E-01    2.525685E-01    1.247998E-15    1.214158E-15    3.641377E-08    3.481130E-06    9.782279E-16    4.018870E-06
      809    1.6180E-05    9.501462E-01    2.525685E-01    1.248084E-15    1.214172E-15    3.647751E-08    3.479077E-06    9.781483E-16    4.020923E-06
      810    1.6200E-05    9.501462E-01    2.525685E-01    1.248170E-15    1.214186E-15    3.654127E-08    3.477027E-06    9.780687E-16    4.022973E-06
      811    1.6220E-05    9.501462E-01    2.525685E-01    1.248256E-15    1.214200E-15    3.660505E-08    3.474980E-06    9.779890E-16    4.025020E-06
      812    1.6240E-05    9.501462E-01    2.525685E-01    1.248342E-15    1.214214E-15    3.666887E-08    3.472937E-06    9.779092E-16    4.027063E-06
      813    1.6260E-05    9.501462E-01    2.525685E-01    1.248429E-15    1.214228E-15    3.673271E-08    3.470897E-06    9.778294E-16    4.029103E-06
      814    1.6280E-05    9.501462E-01    2.525685E-01    1.248515E-15    1.214242E-15    3.679657E-08    3.468860E-06    9.777495E-16    4.031140E-06
      815    1.6300E-05    9.501462E-01    2.525685E-01    1.248601E-15    1.214255E-15    3.686046E-08    3.466826E-06    9.776696E-16    4.033174E-06
      816    1.6320E-05    9.501462E-01    2.525685E-01    1.248688E-15    1.214269E-15    3.692438E-08    3.464796E-06    9.775896E-16    4.035204E-06
      817    1.6340E-05    9.501462E-01    2.525685E-01    1.248774E-15    1.214283E-15    3.698832E-08    3.462768E-06    9.775096E-16    4.037232E-06
      818    1.6360E-05    9.501462E-01    2.525685E-01    1.248861E-15    1.214297E-15    3.705229E-08    3.460744E-06    9.774294E-16    4.039256E-06
      819    1.6380E-05    9.501462E-01    2.525685E-01    1.248947E-15    1.214311E-15    3.711629E-08    3.458723E-06    9.773493E-16    4.041277E-06
      820    1.6400E-05    9.501462E-01    2.525685E-01    1.249034E-15    1.214325E-15    3.718031E-08    3.456706E-06    9.772690E-16    4.043294E-06
      821    1.6420E-05    9.501462E-01    2.525685E-01    1.249120E-15    1.214339E-15    3.724435E-08    3.454691E-06    9.771888E-16    4.045309E-06
      822    1.6440E-05    9.501462E-01    2.525685E-01    1.249207E-15    1.214353E-15    3.730843E-08    3.452680E-06    9.771084E-16    4.047320E-06
      823    1.6460E-05    9.501462E-01    2.525685E-01    1.249294E-15    1.214367E-15    3.737252E-08    3.450672E-06    9.770280E-16    4.049328E-06
      824    1.6480E-05    9.501462E-01    2.525685E-01    1.249380E-15    1.214381E-15    3.743665E-08    3.448667E-06    9.769475E-16    4.051333E-06
      825    1.6500E-05    9.501462E-01    2.525685E-01    1.249467E-15    1.214395E-15    3.750080E-08    3.446665E-06    9.768670E-16    4.053335E-06
      826    1.6520E-05    9.501462E-01    2.525684E-01    1.249554E-15    1.214409E-15    3.756497E-08    3.444666E-06    9.767864E-16    4.055334E-06
      827    1.6540E-05    9.501462E-01    2.525684E-01    1.249641E-15    1.214423E-15    3.762918E-08    3.442671E-06    9.767058E-16    4.057329E-06
      828    1.6560E-05    9.501462E-01    2.525684E-01    1.249727E-15    1.214437E-15    3.769340E-08    3.440679E-06    9.766251E-16    4.059321E-06
      829    1.6580E-05    9.501462E-01    2.525684E-01    1.249814E-15    1.214450E-15    3.775766E-08    3.438689E-06    9.765444E-16    4.061311E-06
      830    1.6600E-05    9.501462E-01    2.525684E-01    1.249901E-15    1.214464E-15    3.782193E-08    3.436703E-06    9.764636E-16    4.063297E-06
      831    1.6620E-05    9.501462E-01    2.525684E-01    1.249988E-15    1.214478E-15    3.788624E-08    3.434721E-06    9.763827E-16    4.065279E-06
      832    1.6640E-05    9.501462E-01    2.525684E-01    1.250075E-15    1.214492E-15    3.795057E-08    3.432741E-06    9.763018E-16    4.067259E-06
      833    1.6660E-05    9.501462E-01    2.525684E-01    1.250162E-15    1.214506E-15    3.801492E-08    3.430764E-06    9.762208E-16    4.069236E-06
      834    1.6680E-05    9.501462E-01    2.525684E-01    1.250249E-15    1.214520E-15    3.807930E-08    3.428791E-06    9.761398E-16    4.071209E-06
      835    1.6700E-05    9.501462E-01    2.525684E-01    1.250336E-15    1.214534E-15    3.814370E-08    3.426820E-06    9.760587E-16    4.073180E-06
      836    1.6720E-05    9.501462E-01    2.525684E-01    1.250423E-15    1.214548E-15    3.820813E-08    3.424853E-06    9.759775E-16    4.075147E-06
      837    1.6740E-05    9.501462E-01    2.525684E-01    1.250511E-15    1.214562E-15    3.827259E-08    3.422889E-06    9.758963E-16    4.077111E-06
      838    1.6760E-05    9.501462E-01    2.525684E-01    1.250598E-15    1.214576E-15    3.833707E-08    3.420927E-06    9.758151E-16    4.079073E-06
      839    1.6780E-05    9.501462E-01    2.525684E-01    1.250685E-15    1.214590E-15    3.840158E-08    3.418969E-06    9.757337E-16    4.081031E-06
      840    1.6800E-05    9.501462E-01    2.525684E-01    1.250772E-15    1.214603E-15    3.846611E-08    3.417014E-06    9.756524E-16    4.082986E-06
      841    1.6820E-05    9.501462E-01    2.525684E-01    1.250860E-15    1.214617E-15    3.853066E-08    3.415062E-06    9.755709E-16    4.084938E-06
      842    1.6840E-05    9.501462E-01    2.525684E-01    1.250947E-15    1.214631E-15    3.859525E-08    3.413113E-06    9.754894E-16    4.086887E-06
      843    1.6860E-05    9.501462E-01    2.525684E-01    1.251034E-15    1.214645E-15    3.865985E-08    3.411168E-06    9.754079E-16    4.088832E-06
      844    1.6880E-05    9.501462E-01    2.525684E-01    1.251122E-15    1.214659E-15    3.872448E-08    3.409225E-06    9.753263E-16    4.090775E-06
      845    1.6900E-05    9.501462E-01    2.525684E-01    1.251209E-15    1.214673E-15    3.878914E-08    3.407285E-06    9.752447E-16    4.092715E-06
      846    1.6920E-05    9.501462E-01    2.525684E-01    1.251297E-15    1.214687E-15    3.885382E-08    3.405348E-06    9.751629E-16    4.094652E-06
      847    1.6940E-05    9.501462E-01    2.525684E-01    1.251384E-15    1.214701E-15    3.891853E-08    3.403415E-06    9.750812E-16    4.096585E-06
      848    1.6960E-05    9.501462E-01    2.525684E-01    1.251472E-15    1.214715E-15    3.898326E-08    3.401484E-06    9.749994E-16    4.098516E-06
      849    1.6980E-05    9.501462E-01    2.525684E-01    1.251559E-15    1.214729E-15    3.904801E-08    3.399556E-06    9.749175E-16    4.100444E-06
      850    1.7000E-05    9.501462E-01    2.525684E-01    1.251647E-15    1.214743E-15    3.911279E-08    3.397632E-06    9.748356E-16    4.102368E-06
      851    1.7020E-05    9.501462E-01    2.525684E-01    1.251734E-15    1.214756E-15    3.917760E-08    3.395710E-06    9.747536E-16    4.104290E-06
      852    1.7040E-05    9.501462E-01    2.525684E-01    1.251822E-15    1.214770E-15    3.924243E-08    3.393791E-06    9.746715E-16    4.106209E-06
      853    1.7060E-05    9.501462E-01    2.525684E-01    1.251910E-15    1.214784E-15    3.930728E-08    3.391876E-06    9.745895E-16    4.108124E-06
      854    1.7080E-05    9.501462E-01    2.525684E-01    1.251997E-15    1.214798E-15    3.937216E-08    3.389963E-06    9.745073E-16    4.110037E-06
      855    1.7100E-05    9.501462E-01    2.525684E-01    1.252085E-15    1.214812E-15    3.943706E-08    3.388053E-06    9.744251E-16    4.111947E-06
      856    1.7120E-05    9.501462E-01    2.525684E-01    1.252173E-15    1.214826E-15    3.950199E-08    3.386147E-06    9.743429E-16    4.113853E-06
      857    1.7140E-05    9.501462E-01    2.525684E-01    1.252261E-15    1.214840E-15    3.956694E-08    3.384243E-06    9.742605E-16    4.115757E-06
      858    1.7160E-05    9.501462E-01    2.525684E-01    1.252349E-15    1.214854E-15    3.963192E-08    3.382342E-06    9.741782E-16    4.117658E-06
      859    1.7180E-05    9.501462E-01    2.525684E-01    1.252437E-15    1.214868E-15    3.969692E-08    3.380444E-06    9.740958E-16    4.119556E-06
      860    1.7200E-05    9.501462E-01    2.525684E-01    1.252525E-15    1.214881E-15    3.976194E-08    3.378550E-06    9.740133E-16    4.121450E-06
      861    1.7220E-05    9.501462E-01    2.525684E-01    1.252613E-15    1.214895E-15    3.982699E-08    3.376658E-06    9.739308E-16    4.123342E-06
      862    1.7240E-05    9.501462E-01    2.525684E-01    1.252701E-15    1.214909E-15    3.989207E-08    3.374769E-06    9.738482E-16    4.125231E-06
      863    1.7260E-05    9.501462E-01    2.525684E-01    1.252789E-15    1.214923E-15    3.995716E-08    3.372883E-06    9.737656E-16    4.127117E-06
      864    1.7280E-05    9.501462E-01    2.525684E-01    1.252877E-15    1.214937E-15    4.002229E-08    3.371000E-06    9.736829E-16    4.129000E-06
      865    1.7300E-05    9.501462E-01    2.525684E-01    1.252965E-15    1.214951E-15    4.008743E-08    3.369119E-06    9.736002E-16    4.130881E-06
      866    1.7320E-05    9.501462E-01    2.525684E-01    1.253053E-15    1.214965E-15    4.015260E-08    3.367242E-06    9.735174E-16    4.132758E-06
      867    1.7340E-05    9.501462E-01    2.525684E-01    1.253141E-15    1.214979E-15    4.021780E-08    3.365368E-06    9.734345E-16    4.134632E-06
      868    1.7360E-05    9.501462E-01    2.525684E-01    1.253229E-15    1.214992E-15    4.028302E-08    3.363496E-06    9.733516E-16    4.136504E-06
      869    1.7380E-05    9.501462E-01    2.525684E-01    1.253317E-15    1.215006E-15    4.034826E-08    3.361628E-06    9.732687E-16    4.138372E-06
      870    1.7400E-05    9.501462E-01    2.525684E-01    1.253406E-15    1.215020E-15    4.041353E-08    3.359762E-06    9.731857E-16    4.140238E-06
      871    1.7420E-05    9.501462E-01    2.525684E-01    1.253494E-15    1.215034E-15    4.047882E-08    3.357899E-06    9.731026E-16    4.142101E-06
      872    1.7440E-05    9.501462E-01    2.525684E-01    1.253582E-15    1.215048E-15    4.054413E-08    3.356039E-06    9.730195E-16    4.143961E-06
      873    1.7460E-05    9.501462E-01    2.525684E-01    1.253671E-15    1.215062E-15    4.060947E-08    3.354182E-06    9.729364E-16    4.145818E-06
      874    1.7480E-05    9.501462E-01    2.525684E-01    1.253759E-15    1.215076E-15    4.067483E-08    3.352328E-06    9.728532E-16    4.147672E-06
      875    1.7500E-05    9.501462E-01    2.525684E-01    1.253847E-15    1.215090E-15    4.074022E-08    3.350477E-06    9.727699E-16    4.149523E-06
      876    1.7520E-05    9.501462E-01    2.525684E-01    1.253936E-15    1.215103E-15    4.080563E-08    3.348629E-06    9.726866E-16    4.151371E-06
      877    1.7540E-05    9.501462E-01    2.525684E-01    1.254024E-15    1.215117E-15    4.087106E-08    3.346783E-06    9.726033E-16    4.153217E-06
      878    1.7560E-05    9.501462E-01    2.525684E-01    1.254113E-15    1.215131E-15    4.093652E-08    3.344940E-06    9.725198E-16    4.155060E-06
      879    1.7580E-05    9.501462E-01    2.525684E-01    1.254201E-15    1.215145E-15    4.100200E-08    3.343100E-06    9.724364E-16    4.156900E-06
      880    1.7600E-05    9.501462E-01    2.525684E-01    1.254290E-15    1.215159E-15    4.106750E-08    3.341263E-06    9.723529E-16    4.158737E-06
      881    1.7620E-05    9.501462E-01    2.525684E-01    1.254379E-15    1.215173E-15    4.113303E-08    3.339429E-06    9.722693E-16    4.160571E-06
      882    1.7640E-05    9.501462E-01    2.525684E-01    1.254467E-15    1.215187E-15    4.119858E-08    3.337598E-06    9.721857E-16    4.162402E-06
      883    1.7660E-05    9.501462E-01    2.525684E-01    1.254556E-15    1.215201E-15    4.126416E-08    3.335769E-06    9.721020E-16    4.164231E-06
      884    1.7680E-05    9.501462E-01    2.525684E-01    1.254645E-15    1.215214E-15    4.132976E-08    3.333943E-06    9.720183E-16    4.166057E-06
      885    1.7700E-05    9.501462E-01    2.525684E-01    1.254733E-15    1.215228E-15    4.139538E-08    3.332120E-06    9.719345E-16    4.167880E-06
      886    1.7720E-05    9.501462E-01    2.525684E-01    1.254822E-15    1.215242E-15    4.146102E-08    3.330300E-06    9.718507E-16    4.169700E-06
      887    1.7740E-05    9.501462E-01    2.525684E-01    1.254911E-15    1.215256E-15    4.152669E-08    3.328483E-06    9.717668E-16    4.171517E-06
      888    1.7760E-05    9.501462E-01    2.525684E-01    1.255000E-15    1.215270E-15    4.159238E-08    3.326668E-06    9.716829E-16    4.173332E-06
      889    1.7780E-05    9.501462E-01    2.525684E-01    1.255089E-15    1.215284E-15    4.165810E-08    3.324857E-06    9.715989E-16    4.175143E-06
      890    1.7800E-05    9.501462E-01    2.525684E-01    1.255178E-15    1.215298E-15    4.172384E-08    3.323048E-06    9.715149E-16    4.176952E-06
      891    1.7820E-05    9.501462E-01    2.525684E-01    1.255266E-15    1.215311E-15    4.178960E-08    3.321242E-06    9.714309E-16    4.178758E-06
      892    1.7840E-05    9.501462E-01    2.525684E-01    1.255355E-15    1.215325E-15    4.185538E-08    3.319438E-06    9.713467E-16    4.180562E-06
      893    1.7860E-05    9.501462E-01    2.525684E-01    1.255444E-15    1.215339E-15    4.192119E-08    3.317637E-06    9.712626E-16    4.182363E-06
      894    1.7880E-05    9.501462E-01    2.525684E-01    1.255533E-15    1.215353E-15    4.198702E-08    3.315840E-06    9.711783E-16    4.184160E-06
      895    1.7900E-05    9.501462E-01    2.525684E-01    1.255622E-15    1.215367E-15    4.205288E-08    3.314044E-06    9.710941E-16    4.185956E-06
      896    1.7920E-05    9.501462E-01    2.525684E-01    1.255711E-15    1.215381E-15    4.211875E-08    3.312252E-06    9.710098E-16    4.187748E-06
      897    1.7940E-05    9.501462E-01    2.525684E-01    1.255801E-15    1.215394E-15    4.218465E-08    3.310462E-06    9.709254E-16    4.189538E-06
      898    1.7960E-05    9.501462E-01    2.525684E-01    1.255890E-15    1.215408E-15    4.225058E-08    3.308675E-06    9.708410E-16    4.191325E-06
      899    1.7980E-05    9.501462E-01    2.525684E-01    1.255979E-15    1.215422E-15    4.231652E-08    3.306891E-06    9.707565E-16    4.193109E-06
      900    1.8000E-05    9.501462E-01    2.525684E-01    1.256068E-15    1.215436E-15    4.238249E-08    3.305110E-06    9.706720E-16    4.194890E-06
      901    1.8020E-05    9.501462E-01    2.525684E-01    1.256157E-15    1.215450E-15    4.244848E-08    3.303331E-06    9.705874E-16    4.196669E-06
      902    1.8040E-05    9.501462E-01    2.525684E-01    1.256247E-15    1.215464E-15    4.251450E-08    3.301555E-06    9.705028E-16    4.198445E-06
      903    1.8060E-05    9.501462E-01    2.525684E-01    1.256336E-15    1.215477E-15    4.258053E-08    3.299782E-06    9.704182E-16    4.200218E-06
      904    1.8080E-05    9.501462E-01    2.525684E-01    1.256425E-15    1.215491E-15    4.264659E-08    3.298011E-06    9.703334E-16    4.201989E-06
